DB 0 MOTIF	JASPAR504	FOXA2
 -44.0	54.8333
 -43.0	65.5
 -42.0	59.5
 -41.0	58.25
 -40.0	73
 -39.0	54.5
 -38.0	81
 -37.0	93.5
 -36.0	80
 -35.0	92
 -34.0	82.3333
 -33.0	109
 -32.0	96
 -31.0	107.5
 -30.0	142
 -29.0	156
 -28.0	148.5
 -27.0	156
 -26.0	163.5
 -25.0	163
 -24.0	182
 -23.0	171
 -22.0	165.25
 -21.0	174.5
 -20.0	187.333
 -19.0	171
 -18.0	187.5
 -17.0	232
 -16.0	225
 -15.0	266
 -14.0	257.333
 -13.0	285
 -12.0	318.833
 -11.0	286
 -10.0	273.333
  -9.0	259
  -8.0	286
  -7.0	238
  -6.0	241
  -5.0	242
  -4.0	268
  -3.0	238.25
  -2.0	253
  -1.0	267
   0.0	251
   1.0	242
   2.0	277.333
   3.0	228
   4.0	254
   5.0	250
   6.0	241
   7.0	233.5
   8.0	260.5
   9.0	264
  10.0	240
  11.0	281
  12.0	283
  13.0	282
  14.0	268.5
  15.0	281.5
  16.0	236.75
  17.0	228.833
  18.0	211.5
  19.0	169
  20.0	208
  21.0	197
  22.0	176.5
  23.0	182
  24.0	177
  25.0	166.333
  26.0	179.5
  27.0	173
  28.0	149
  29.0	149
  30.0	119.5
  31.0	118.5
  32.0	123
  33.0	116
  34.0	92.8333
  35.0	87.5
  36.0	90
  37.0	93
  38.0	85.8333
  39.0	62.5
  40.0	73.5
  41.0	72
  42.0	65.3333
  43.0	59
  44.0	50.5
DB 0 MOTIF	JASPAR87	FOXA1
 -42.5	56.5
 -41.5	46.5
 -40.5	62
 -39.5	62
 -38.5	65
 -37.5	72.5
 -36.5	47.8333
 -35.5	79
 -34.5	82
 -33.5	63
 -32.5	93
 -31.5	113
 -30.5	86
 -29.5	94
 -28.5	118.5
 -27.5	138
 -26.5	142
 -25.5	154
 -24.5	150.333
 -23.5	158.5
 -22.5	154.5
 -21.5	164.5
 -20.5	164
 -19.5	183
 -18.5	167.5
 -17.5	212.5
 -16.5	221
 -15.5	238.5
 -14.5	285.5
 -13.5	279
 -12.5	249
 -11.5	228
 -10.5	243.5
  -9.5	242
  -8.5	194
  -7.5	203.5
  -6.5	227
  -5.5	233.333
  -4.5	211
  -3.5	216
  -2.5	216
  -1.5	225
  -0.5	227.833
   0.5	216
   1.5	249
   2.5	228
   3.5	209.5
   4.5	234
   5.5	225.5
   6.5	201
   7.5	226.5
   8.5	235.5
   9.5	204
  10.5	224.5
  11.5	239.5
  12.5	241
  13.5	239.833
  14.5	285
  15.5	247.5
  16.5	201.5
  17.5	229.5
  18.5	189.5
  19.5	166.5
  20.5	177
  21.5	153
  22.5	156
  23.5	175.5
  24.5	168.5
  25.5	156.5
  26.5	154
  27.5	123.5
  28.5	129
  29.5	119
  30.5	99
  31.5	96.5
  32.5	82
  33.5	101
  34.5	90
  35.5	81.3333
  36.5	60
  37.5	74.5
  38.5	65
  39.5	59.5
  40.5	63
  41.5	48
  42.5	61
